F1,TP,Total pred,Total spindle
0.16462539997793227,746.0,4896.0,4167.0
0.15054000440819923,683.0,4896.0,4178.0
0.16241862517930047,736.0,4896.0,4167.0
0.4191947049089907,1900.0,4896.0,4169.0
0.44400308948471806,2012.0,4896.0,4167.0
0.47456130669903984,2150.0,4896.0,4165.0
0.4572814463675449,2074.0,4896.0,4175.0
0.5306122448979592,2405.0,4896.0,4169.0
0.567963840811377,2576.0,4896.0,4175.0
0.5920529801324503,2682.0,4896.0,4164.0
0.6359325024815264,2883.0,4896.0,4171.0
0.6322993707914781,2864.0,4896.0,4163.0
0.6257993384785006,2838.0,4896.0,4174.0
0.6438023820026466,2919.0,4896.0,4172.0
0.6529891903816456,2960.0,4896.0,4170.0
0.6373068432671082,2887.0,4896.0,4164.0
0.6592461979281465,2991.0,4896.0,4178.0
0.6565155025929603,2975.0,4896.0,4167.0
0.654894603244675,2967.0,4896.0,4165.0
0.6695364238410596,3033.0,4896.0,4164.0
0.6628445424476295,3006.0,4896.0,4174.0
0.6641651031894935,3009.0,4896.0,4165.0
0.6624779541446209,3005.0,4896.0,4176.0
0.6696083838940982,3035.0,4896.0,4169.0
0.6787290379523389,3076.0,4896.0,4168.0
0.673514468743097,3049.0,4896.0,4158.0
0.676158940397351,3063.0,4896.0,4164.0
0.6764511145442508,3065.0,4896.0,4166.0
0.6754163449873167,3062.0,4896.0,4171.0
0.6774727092292425,3072.0,4896.0,4173.0
0.6728415481309957,3051.0,4896.0,4173.0
0.680949751518498,3083.0,4896.0,4159.0
0.6792369610761936,3080.0,4896.0,4173.0
0.6717472940136956,3041.0,4896.0,4158.0
0.6834381551362684,3097.0,4896.0,4167.0
0.6640194131921464,3010.0,4896.0,4170.0
0.6729941507559871,3049.0,4896.0,4165.0
0.6705687465488681,3036.0,4896.0,4159.0
0.6777005406598257,3071.0,4896.0,4167.0
0.6830776023843691,3094.0,4896.0,4163.0
0.6835778096393514,3099.0,4896.0,4171.0
0.6752645502645503,3063.0,4896.0,4176.0
0.6730663135826989,3050.0,4896.0,4167.0
0.686748317334216,3112.0,4896.0,4167.0
0.6752730883813307,3060.0,4896.0,4167.0
0.6878306878306877,3120.0,4896.0,4176.0
0.6826254826254826,3094.0,4896.0,4169.0
0.6777041942604857,3070.0,4896.0,4164.0
0.6760936809544852,3060.0,4896.0,4156.0
0.6768823723955462,3070.0,4896.0,4175.0
0.6768823723955462,3070.0,4896.0,4175.0
0.6859412933127345,3108.0,4896.0,4166.0
0.6929272867703852,3140.0,4896.0,4167.0
0.6897616946160635,3126.0,4896.0,4168.0
0.6922737306843267,3136.0,4896.0,4164.0
0.6922991934592863,3133.0,4896.0,4155.0
0.6933774834437086,3141.0,4896.0,4164.0
0.6932833351715011,3143.0,4896.0,4171.0
0.6948647156267257,3146.0,4896.0,4159.0
0.6911618669314796,3132.0,4896.0,4167.0
0.6945883390278851,3151.0,4896.0,4177.0
0.694355462277698,3143.0,4896.0,4157.0
0.6924517906336088,3142.0,4896.0,4179.0
0.692350149023071,3136.0,4896.0,4163.0
0.6924859318106588,3138.0,4896.0,4167.0
0.6966688727112288,3158.0,4896.0,4170.0
0.6941345410361207,3142.0,4896.0,4157.0
0.6943279629220923,3146.0,4896.0,4166.0
0.6988962472406182,3166.0,4896.0,4164.0
0.6966589480648363,3159.0,4896.0,4173.0
0.6934185867048837,3145.0,4896.0,4175.0
0.697961432506887,3167.0,4896.0,4179.0
0.6988084730803178,3167.0,4896.0,4168.0
0.6947507719453022,3150.0,4896.0,4172.0
0.6944444444444445,3150.0,4896.0,4176.0
0.692188879082083,3137.0,4896.0,4168.0
0.6956905103053015,3156.0,4896.0,4177.0
0.6980028688072382,3163.0,4896.0,4167.0
0.6956521739130435,3152.0,4896.0,4166.0
0.6976077609965825,3164.0,4896.0,4175.0
