F1,TP,Total pred,Total spindle
0.19110669756151386,866.0,4896.0,4167.0
0.16640952171038131,755.0,4896.0,4178.0
0.1354959726359925,614.0,4896.0,4167.0
0.15620518477661335,708.0,4896.0,4169.0
0.16837691713560632,763.0,4896.0,4167.0
0.17084207041165433,774.0,4896.0,4165.0
0.16602359166574798,753.0,4896.0,4175.0
0.17584114726971872,797.0,4896.0,4169.0
0.16822842024032633,763.0,4896.0,4175.0
0.17417218543046356,789.0,4896.0,4164.0
0.17183191794419322,779.0,4896.0,4171.0
0.17573683629539685,796.0,4896.0,4163.0
0.1689084895259096,766.0,4896.0,4174.0
0.16960741067490076,769.0,4896.0,4172.0
0.17229208030002208,781.0,4896.0,4170.0
0.21567328918322298,977.0,4896.0,4164.0
0.17368305047388144,788.0,4896.0,4178.0
0.16594946485711135,752.0,4896.0,4167.0
0.28429533164109927,1288.0,4896.0,4165.0
0.415673289183223,1883.0,4896.0,4164.0
0.5409040793825799,2453.0,4896.0,4174.0
0.5813927822536145,2634.0,4896.0,4165.0
0.6069223985890654,2753.0,4896.0,4176.0
0.6122448979591836,2775.0,4896.0,4169.0
0.6209179170344219,2814.0,4896.0,4168.0
0.6273470289374862,2840.0,4896.0,4158.0
0.6108167770419427,2767.0,4896.0,4164.0
0.628117413374531,2846.0,4896.0,4166.0
0.647623249145252,2936.0,4896.0,4171.0
0.640864483405006,2906.0,4896.0,4173.0
0.649244679678024,2944.0,4896.0,4173.0
0.6542241855328547,2962.0,4896.0,4159.0
0.6618149740875511,3001.0,4896.0,4173.0
0.6531919593549813,2957.0,4896.0,4158.0
0.6514399205561073,2952.0,4896.0,4167.0
0.6390911096404147,2897.0,4896.0,4170.0
0.6623992936761947,3001.0,4896.0,4165.0
0.6471562672556598,2930.0,4896.0,4159.0
0.6651219243076244,3014.0,4896.0,4167.0
0.6607793354674909,2993.0,4896.0,4163.0
0.6568876144259402,2978.0,4896.0,4171.0
0.6532186948853614,2963.0,4896.0,4176.0
0.671962926183383,3045.0,4896.0,4167.0
0.6679907315458459,3027.0,4896.0,4167.0
0.6695354739048881,3034.0,4896.0,4167.0
0.6657848324514992,3020.0,4896.0,4176.0
0.6773303916161059,3070.0,4896.0,4169.0
0.6737306843267109,3052.0,4896.0,4164.0
0.6615112682280159,2994.0,4896.0,4156.0
0.67445706096351,3059.0,4896.0,4175.0
0.6731341638187631,3053.0,4896.0,4175.0
0.6804237475171044,3083.0,4896.0,4166.0
0.6836588326161315,3098.0,4896.0,4167.0
0.6844660194174758,3102.0,4896.0,4168.0
0.6841059602649007,3099.0,4896.0,4164.0
0.6832394210584466,3092.0,4896.0,4155.0
0.6838852097130244,3098.0,4896.0,4164.0
0.6846807102680048,3104.0,4896.0,4171.0
0.6858089453340697,3105.0,4896.0,4159.0
0.6863069623744896,3110.0,4896.0,4167.0
0.6851096660421029,3108.0,4896.0,4177.0
0.6870650613056446,3110.0,4896.0,4157.0
0.6862809917355371,3114.0,4896.0,4179.0
0.68771387570372,3115.0,4896.0,4163.0
0.6871896722939423,3114.0,4896.0,4167.0
0.6887271122876683,3122.0,4896.0,4170.0
0.6866232188224899,3108.0,4896.0,4157.0
0.6866033988082101,3111.0,4896.0,4166.0
0.6883002207505518,3118.0,4896.0,4164.0
0.6884992832726872,3122.0,4896.0,4173.0
0.690331826700474,3131.0,4896.0,4175.0
0.6898071625344353,3130.0,4896.0,4179.0
0.6902030008826125,3128.0,4896.0,4168.0
0.6898985443317159,3128.0,4896.0,4172.0
0.6889329805996471,3125.0,4896.0,4176.0
0.6884377758164166,3120.0,4896.0,4168.0
0.6906205224291855,3133.0,4896.0,4177.0
0.6909411894516164,3131.0,4896.0,4167.0
0.6901346281174133,3127.0,4896.0,4166.0
0.690331826700474,3131.0,4896.0,4175.0
