F1,TP,Total pred,Total spindle
0.13064106807900255,592.0,4896.0,4167.0
0.19616486665197266,890.0,4896.0,4178.0
0.31909963588215823,1446.0,4896.0,4167.0
0.4564809707666851,2069.0,4896.0,4169.0
0.4698223546287101,2129.0,4896.0,4167.0
0.6178126034654011,2799.0,4896.0,4165.0
0.627053246610076,2844.0,4896.0,4175.0
0.6001103143960288,2720.0,4896.0,4169.0
0.6338882151912689,2875.0,4896.0,4175.0
0.6532008830022075,2959.0,4896.0,4164.0
0.6526965920370574,2959.0,4896.0,4171.0
0.6623247599072746,3000.0,4896.0,4163.0
0.6683572216097022,3031.0,4896.0,4174.0
0.661005734450816,2997.0,4896.0,4172.0
0.6748290315464373,3059.0,4896.0,4170.0
0.678366445916115,3073.0,4896.0,4164.0
0.6821688340312981,3095.0,4896.0,4178.0
0.6752730883813307,3060.0,4896.0,4167.0
0.675422138836773,3060.0,4896.0,4165.0
0.6832229580573952,3095.0,4896.0,4164.0
0.6851157662624036,3107.0,4896.0,4174.0
0.6829268292682927,3094.0,4896.0,4165.0
0.6783509700176367,3077.0,4896.0,4176.0
0.6905681191395477,3130.0,4896.0,4169.0
0.6906443071491615,3130.0,4896.0,4168.0
0.6876518665783079,3113.0,4896.0,4158.0
0.6863134657836645,3109.0,4896.0,4164.0
0.6837342749944826,3098.0,4896.0,4166.0
0.6924010146685784,3139.0,4896.0,4171.0
0.6898224721579005,3128.0,4896.0,4173.0
0.6893814091961626,3126.0,4896.0,4173.0
0.6844837106570955,3099.0,4896.0,4159.0
0.6929099128900651,3142.0,4896.0,4173.0
0.6896399381488845,3122.0,4896.0,4158.0
0.6874103497738057,3115.0,4896.0,4167.0
0.6938010147804986,3145.0,4896.0,4170.0
0.6966118529963581,3156.0,4896.0,4165.0
0.6966316951960242,3154.0,4896.0,4159.0
0.6889550921328478,3122.0,4896.0,4167.0
0.7009603709018656,3175.0,4896.0,4163.0
0.6987978383147678,3168.0,4896.0,4171.0
0.6825396825396826,3096.0,4896.0,4176.0
0.6922652543307956,3137.0,4896.0,4167.0
0.696458126448196,3156.0,4896.0,4167.0
0.6946927066092905,3148.0,4896.0,4167.0
0.6997354497354498,3174.0,4896.0,4176.0
0.7049089906232765,3195.0,4896.0,4169.0
0.6781456953642383,3072.0,4896.0,4164.0
0.6968625718073355,3154.0,4896.0,4156.0
0.7042222467203174,3194.0,4896.0,4175.0
0.6987101752838717,3169.0,4896.0,4175.0
0.706025160008828,3199.0,4896.0,4166.0
0.7105814851594394,3220.0,4896.0,4167.0
0.7093998234774934,3215.0,4896.0,4168.0
0.7090507726269316,3212.0,4896.0,4164.0
0.7097558280852945,3212.0,4896.0,4155.0
0.7094922737306845,3214.0,4896.0,4164.0
0.7102680048527628,3220.0,4896.0,4171.0
0.7101049144119271,3215.0,4896.0,4159.0
0.7123469049983449,3228.0,4896.0,4167.0
0.7122230794665491,3231.0,4896.0,4177.0
0.7131337678117752,3228.0,4896.0,4157.0
0.711625344352617,3229.0,4896.0,4179.0
0.7128822165801965,3229.0,4896.0,4163.0
0.7114641950788921,3224.0,4896.0,4167.0
0.7145378336642402,3239.0,4896.0,4170.0
0.7129128465701976,3227.0,4896.0,4157.0
0.7122048112999337,3227.0,4896.0,4166.0
0.7130242825607064,3230.0,4896.0,4164.0
0.714080935053479,3238.0,4896.0,4173.0
0.7161283210230405,3248.0,4896.0,4175.0
0.7158126721763086,3248.0,4896.0,4179.0
0.7153574580759048,3242.0,4896.0,4168.0
0.7148213498014997,3241.0,4896.0,4172.0
0.7147266313932982,3242.0,4896.0,4176.0
0.7135922330097089,3234.0,4896.0,4168.0
0.7146478562768656,3242.0,4896.0,4177.0
0.7152157122365663,3241.0,4896.0,4167.0
0.7139704259545355,3235.0,4896.0,4166.0
0.7148054238782935,3242.0,4896.0,4175.0
