F1,TP,Total pred,Total spindle
0.22442899702085403,1017.0,4896.0,4167.0
0.1666299316729116,756.0,4896.0,4178.0
0.1463091691492883,663.0,4896.0,4167.0
0.15245449531163816,691.0,4896.0,4169.0
0.15668101070285775,710.0,4896.0,4167.0
0.15892285619688779,720.0,4896.0,4165.0
0.1497078602138684,679.0,4896.0,4175.0
0.14517374517374518,658.0,4896.0,4169.0
0.1519126887884467,689.0,4896.0,4175.0
0.14856512141280356,673.0,4896.0,4164.0
0.15528840851439285,704.0,4896.0,4171.0
0.15078927033888953,683.0,4896.0,4163.0
0.15391400220507165,698.0,4896.0,4174.0
0.14424349360388178,654.0,4896.0,4172.0
0.1513346569600706,686.0,4896.0,4170.0
0.1618101545253863,733.0,4896.0,4164.0
0.15009918448313864,681.0,4896.0,4178.0
0.15579830078340504,706.0,4896.0,4167.0
0.15936430857521244,722.0,4896.0,4165.0
0.15187637969094922,688.0,4896.0,4164.0
0.15325248070562295,695.0,4896.0,4174.0
0.1556119633594526,705.0,4896.0,4165.0
0.15343915343915343,696.0,4896.0,4176.0
0.16304467733039163,739.0,4896.0,4169.0
0.14761694616063548,669.0,4896.0,4168.0
0.15197702672851776,688.0,4896.0,4158.0
0.15584988962472407,706.0,4896.0,4164.0
0.15073935113661444,683.0,4896.0,4166.0
0.15815595014889158,717.0,4896.0,4171.0
0.14268386812217446,647.0,4896.0,4173.0
0.17245561803947512,782.0,4896.0,4173.0
0.4216454997239094,1909.0,4896.0,4159.0
0.4624545153820707,2097.0,4896.0,4173.0
0.5036447978793903,2280.0,4896.0,4158.0
0.4936555224539335,2237.0,4896.0,4167.0
0.5159938230752261,2339.0,4896.0,4170.0
0.5763160799028805,2611.0,4896.0,4165.0
0.5846493649917173,2647.0,4896.0,4159.0
0.6114972967008717,2771.0,4896.0,4167.0
0.6256761231924053,2834.0,4896.0,4163.0
0.6295356788353368,2854.0,4896.0,4171.0
0.5998677248677249,2721.0,4896.0,4176.0
0.6289308176100629,2850.0,4896.0,4167.0
0.6059803597042922,2746.0,4896.0,4167.0
0.6329030122476003,2868.0,4896.0,4167.0
0.6377865961199295,2893.0,4896.0,4176.0
0.6345284059569773,2876.0,4896.0,4169.0
0.633112582781457,2868.0,4896.0,4164.0
0.6310207688908529,2856.0,4896.0,4156.0
0.6224231066034617,2823.0,4896.0,4175.0
0.6279351780399075,2848.0,4896.0,4175.0
0.6342970646656366,2874.0,4896.0,4166.0
0.6430541763213065,2914.0,4896.0,4167.0
0.6432038834951457,2915.0,4896.0,4168.0
0.6474613686534216,2933.0,4896.0,4164.0
0.6454535410451885,2921.0,4896.0,4155.0
0.642384105960265,2910.0,4896.0,4164.0
0.6500496305282893,2947.0,4896.0,4171.0
0.6449475427940365,2920.0,4896.0,4159.0
0.6487917907977491,2940.0,4896.0,4167.0
0.6467541055880084,2934.0,4896.0,4177.0
0.642880812990169,2910.0,4896.0,4157.0
0.6474931129476584,2938.0,4896.0,4179.0
0.646649740589469,2929.0,4896.0,4163.0
0.64261282136158,2912.0,4896.0,4167.0
0.644385616589455,2921.0,4896.0,4170.0
0.6468573953385618,2928.0,4896.0,4157.0
0.6499668947252263,2945.0,4896.0,4166.0
0.6450331125827815,2922.0,4896.0,4164.0
0.6481420222736795,2939.0,4896.0,4173.0
0.646896703781281,2934.0,4896.0,4175.0
0.6507988980716254,2953.0,4896.0,4179.0
0.6526919682259489,2958.0,4896.0,4168.0
0.652624614027349,2959.0,4896.0,4172.0
0.6494708994708994,2946.0,4896.0,4176.0
0.6540158870255958,2964.0,4896.0,4168.0
0.6500606194202578,2949.0,4896.0,4177.0
0.6525433079554231,2957.0,4896.0,4167.0
0.6484219819024497,2938.0,4896.0,4166.0
0.6477786352111123,2938.0,4896.0,4175.0
