F1,TP,Total pred,Total spindle
0.23303541873551806,1056.0,4896.0,4167.0
0.1108662111527441,503.0,4896.0,4178.0
0.15954981794107911,723.0,4896.0,4167.0
0.15752895752895751,714.0,4896.0,4169.0
0.1780867262495862,807.0,4896.0,4167.0
0.2600154508332414,1178.0,4896.0,4165.0
0.4665417263807739,2116.0,4896.0,4175.0
0.5376723662437948,2437.0,4896.0,4169.0
0.5684048065262927,2578.0,4896.0,4175.0
0.5675496688741721,2571.0,4896.0,4164.0
0.6403441049961399,2903.0,4896.0,4171.0
0.6446627663097473,2920.0,4896.0,4163.0
0.6465270121278941,2932.0,4896.0,4174.0
0.6338773709748566,2874.0,4896.0,4172.0
0.655415839399956,2971.0,4896.0,4170.0
0.6673289183222958,3023.0,4896.0,4164.0
0.6645360370288736,3015.0,4896.0,4178.0
0.6635771819485821,3007.0,4896.0,4167.0
0.6657101865136299,3016.0,4896.0,4165.0
0.6721854304635763,3045.0,4896.0,4164.0
0.6725468577728776,3050.0,4896.0,4174.0
0.6758635912150978,3062.0,4896.0,4165.0
0.677689594356261,3074.0,4896.0,4176.0
0.6766685052399338,3067.0,4896.0,4169.0
0.6749779346866727,3059.0,4896.0,4168.0
0.6792577866136514,3075.0,4896.0,4158.0
0.6856512141280353,3106.0,4896.0,4164.0
0.6870448024718604,3113.0,4896.0,4166.0
0.6877688320282342,3118.0,4896.0,4171.0
0.6915867240048517,3136.0,4896.0,4173.0
0.6750468629396845,3061.0,4896.0,4173.0
0.6749861954721148,3056.0,4896.0,4159.0
0.6900430036387695,3129.0,4896.0,4173.0
0.6969295339076651,3155.0,4896.0,4158.0
0.6900584795321637,3127.0,4896.0,4167.0
0.6823295830575777,3093.0,4896.0,4170.0
0.69021079351065,3127.0,4896.0,4165.0
0.6946438431805632,3145.0,4896.0,4159.0
0.6907205119717533,3130.0,4896.0,4167.0
0.6925709239430401,3137.0,4896.0,4163.0
0.6919598544171172,3137.0,4896.0,4171.0
0.6931216931216931,3144.0,4896.0,4176.0
0.6902791570120269,3128.0,4896.0,4167.0
0.686748317334216,3112.0,4896.0,4167.0
0.686748317334216,3112.0,4896.0,4167.0
0.6997354497354498,3174.0,4896.0,4176.0
0.6982901268615554,3165.0,4896.0,4169.0
0.6911699779249447,3131.0,4896.0,4164.0
0.6882456915598762,3115.0,4896.0,4156.0
0.7006945210009922,3178.0,4896.0,4175.0
0.6965053467092933,3159.0,4896.0,4175.0
0.7044802471860517,3192.0,4896.0,4166.0
0.7072713229614919,3205.0,4896.0,4167.0
0.7060900264783759,3200.0,4896.0,4168.0
0.7112582781456954,3222.0,4896.0,4164.0
0.7084300077339521,3206.0,4896.0,4155.0
0.7088300220750552,3211.0,4896.0,4164.0
0.7126943862358002,3231.0,4896.0,4171.0
0.7092214246272778,3211.0,4896.0,4159.0
0.7105814851594394,3220.0,4896.0,4167.0
0.7111209081891325,3226.0,4896.0,4177.0
0.7131337678117752,3228.0,4896.0,4157.0
0.711625344352617,3229.0,4896.0,4179.0
0.7137653162600728,3233.0,4896.0,4163.0
0.7119055500386184,3226.0,4896.0,4167.0
0.7114493712772997,3225.0,4896.0,4170.0
0.7118082403623107,3222.0,4896.0,4157.0
0.7115427058044581,3224.0,4896.0,4166.0
0.7123620309050772,3227.0,4896.0,4164.0
0.7145219980152167,3240.0,4896.0,4173.0
0.71414397530592,3239.0,4896.0,4175.0
0.7125068870523416,3233.0,4896.0,4179.0
0.7127096204766107,3230.0,4896.0,4168.0
0.713718570798412,3236.0,4896.0,4172.0
0.712962962962963,3234.0,4896.0,4176.0
0.7131509267431597,3232.0,4896.0,4168.0
0.7126639479775158,3233.0,4896.0,4177.0
0.7147743572768398,3239.0,4896.0,4167.0
0.7133083204590599,3232.0,4896.0,4166.0
0.7126005953037151,3232.0,4896.0,4175.0
